id	hiredate	firstname	lastname	salary	city	state	zipcode	department
781	2010-12-12 09:00:00	Yvette	Barnwell	47700	Palo Alto	CA	94302	Facilities Management
782	2010-12-19 09:00:00	Charles	Encharge	50400	Eugene	OR	97462	Facilities Management
783	2010-12-19 09:00:00	Dorothy	Fleming	170300	Berkeley	CA	94762	Legal
784	2010-12-19 09:00:00	Jerry	Sandoval	68200	Berkeley	CA	94733	Quality Assurance
785	2010-12-26 09:00:00	Bridget	Fitzgerald	69600	Torrance	CA	90580	Quality Assurance
786	2010-12-26 09:00:00	Heather	Boling	94700	Sacramento	CA	95661	Web Development
787	2010-12-26 09:00:00	Joann	Slater	71400	Long Beach	CA	90801	Marketing
788	2010-12-26 09:00:00	Jodi	Garcia	45800	Palm Springs	CA	92248	Customer Support
789	2010-12-26 09:00:00	Johnny	Carley	80600	Inglewood	CA	90279	Web Development
790	2010-12-26 09:00:00	Louise	Epperson	60100	Las Vegas	NV	88973	Facilities Management
791	2010-12-26 09:00:00	Martha	Zimmerman	84700	Fresno	CA	93776	IT
792	2010-12-26 09:00:00	Richard	Charles	67000	Medford	OR	97583	Sales
793	2010-12-26 09:00:00	Sung	Shaver	56600	Sacramento	CA	95606	Facilities Management
