id	hiredate	firstname	lastname	salary	city	state	zipcode	department
1728	2013-08-25 09:00:00	Billy	Sandoval	90700	Pendleton	OR	97897	Engineering
1729	2013-08-25 09:00:00	Carol	Lomeli	45200	Mojave	CA	93551	Facilities Management
1730	2013-08-25 09:00:00	Carolyn	Kendrick	52100	Portland	OR	97287	Sales
1731	2013-08-25 09:00:00	Chadwick	Meadows	76600	Santa Rosa	CA	95404	Accounting
1732	2013-08-25 09:00:00	Christine	Rapp	81900	Fresno	CA	93628	Business Intelligence
1733	2013-08-25 09:00:00	Deanna	Wood	44100	Fresno	CA	93800	Sales
1734	2013-08-25 09:00:00	Dennis	Moss	66700	Kingman	AZ	86483	Operations
1735	2013-08-25 09:00:00	Diana	Huff	40700	Bend	OR	97723	Sales
1736	2013-08-25 09:00:00	Diana	Schutz	52400	Palo Alto	CA	94347	Technical Publications
1737	2013-08-25 09:00:00	Diane	Ritchie	98000	Berkeley	CA	94791	Engineering
1738	2013-08-25 09:00:00	Edward	Fitzgerald	51500	Santa Ana	CA	92694	Corporate Communication
1739	2013-08-25 09:00:00	Elvin	Eckert	61900	San Bernardino	CA	92446	Regulatory Compliance
1740	2013-08-25 09:00:00	Emmanuel	Holt	72100	Fresno	CA	93854	Regulatory Compliance
1741	2013-08-25 09:00:00	Florence	Harper	63600	Santa Ana	CA	92714	IT
1742	2013-08-25 09:00:00	Francis	Coley	145600	Santa Ana	CA	92687	Data Science
1743	2013-08-25 09:00:00	Gertrude	Trunk	78900	Fresno	CA	93829	Web Development
1744	2013-08-25 09:00:00	Helen	Joseph	58000	Bend	OR	97716	Operations
1745	2013-08-25 09:00:00	Henry	Shields	39300	Las Vegas	NV	89091	Facilities Management
1746	2013-08-25 09:00:00	Heriberto	Russell	72200	Sacramento	CA	95600	IT
1747	2013-08-25 09:00:00	Jacqueline	Hinson	44600	Phoenix	AZ	85189	Facilities Management
1748	2013-08-25 09:00:00	James	Briscoe	76700	San Bernardino	CA	92345	IT
1749	2013-08-25 09:00:00	Jan	Craig	71800	Inglewood	CA	90305	Marketing
1750	2013-08-25 09:00:00	Jason	Lopez	59100	San Mateo	CA	94435	Quality Assurance
1751	2013-08-25 09:00:00	Jean	Peterson	32200	Medford	OR	97563	Facilities Management
1752	2013-08-25 09:00:00	Jerry	Salinas	69200	Bakersfield	CA	93290	Operations
1753	2013-08-25 09:00:00	Jimmy	Daugherty	53800	San Mateo	CA	94494	Operations
1754	2013-08-25 09:00:00	John	Katz	55100	Medford	OR	97573	Operations
1755	2013-08-25 09:00:00	Jose	Willey	66000	Sacramento	CA	94287	Operations
1756	2013-08-25 09:00:00	Joshua	Comer	38400	Burbank	CA	91544	Customer Support
1757	2013-08-25 09:00:00	Joshua	Elston	96500	San Jose	CA	95146	Business Intelligence
1758	2013-08-25 09:00:00	Judy	Bidwell	52600	Berkeley	CA	94706	Operations
1759	2013-08-25 09:00:00	Kathleen	Downey	46400	Bakersfield	CA	93239	Facilities Management
1760	2013-08-25 09:00:00	Kris	Hardin	60900	Carson City	NV	89766	Sales
1761	2013-08-25 09:00:00	Kristy	Brewer	43300	Los Angeles	CA	90145	Customer Support
1762	2013-08-25 09:00:00	Mallory	Bunnell	90200	Sacramento	CA	95619	Business Intelligence
1763	2013-08-25 09:00:00	Margaret	Teixeira	70800	Las Vegas	NV	88979	Operations
1764	2013-08-25 09:00:00	Maria	Burrell	65500	Sacramento	CA	95620	Web Development
1765	2013-08-25 09:00:00	Michael	Pagan	102200	Anaheim	CA	92856	Engineering
1766	2013-08-25 09:00:00	Neil	Clay	79800	Santa Rosa	CA	94934	Human Resources
1767	2013-08-25 09:00:00	Patricia	Webb	45900	Pasadena	CA	91029	Sales
1768	2013-08-25 09:00:00	Patrick	Gilreath	77300	Anaheim	CA	92817	Business Intelligence
1769	2013-08-25 09:00:00	Phillip	Dunlap	85300	Glendale	CA	91264	Web Development
1770	2013-08-25 09:00:00	Rachael	Gower	78800	Marysville	CA	95946	Regulatory Compliance
1771	2013-08-25 09:00:00	Robert	Justice	81000	Oakland	CA	94569	IT
1772	2013-08-25 09:00:00	Robert	Varner	145200	Oakland	CA	94545	Data Science
1773	2013-08-25 09:00:00	Ronald	Davidson	62600	Los Angeles	CA	90079	IT
1774	2013-08-25 09:00:00	Ryan	Hendrick	70500	San Bernardino	CA	92385	Human Resources
1775	2013-08-25 09:00:00	Sherman	Smith	70700	Oakland	CA	94625	IT
1776	2013-08-25 09:00:00	Steven	Struble	69700	Santa Rosa	CA	95452	Operations
1777	2013-08-25 09:00:00	Susan	Aponte	39700	Elko	NV	89883	Facilities Management
1778	2013-08-25 09:00:00	Susan	Gutierrez	78900	Burbank	CA	91500	IT
1779	2013-08-25 09:00:00	Susan	Lopes	59300	Oxnard	CA	93063	Quality Assurance
1780	2013-08-25 09:00:00	Vern	Petersen	54800	Globe	AZ	85524	Sales
1781	2013-08-25 09:00:00	Wayne	German	52200	Industry	CA	91737	Facilities Management
1782	2013-08-26 09:00:00	Douglas	Griffith	80100	Anaheim	CA	92862	Business Intelligence
1783	2013-08-26 09:00:00	Kathy	Stubbs	56400	Santa Ana	CA	92615	Quality Assurance
1784	2013-08-26 09:00:00	Meghan	Self	70800	Van Nuys	CA	91400	Operations
1785	2013-09-01 09:00:00	Adolph	Washington	94500	Bakersfield	CA	93220	Business Intelligence
1786	2013-09-01 09:00:00	Anne	Foster	59700	Sacramento	CA	95624	Operations
1787	2013-09-01 09:00:00	Caroline	Overton	61300	Glendale	CA	91260	Web Development
1788	2013-09-01 09:00:00	Charles	Kouba	40100	North Hollywood	CA	91642	Customer Support
1789	2013-09-01 09:00:00	Cheryl	Berry	80600	Phoenix	AZ	85343	Engineering
1790	2013-09-01 09:00:00	Cheryl	Nieto	66100	Stockton	CA	95362	Web Development
1791	2013-09-01 09:00:00	Colleen	Rooney	56000	Bend	OR	97751	Sales
1792	2013-09-01 09:00:00	Debbie	Howe	66900	San Diego	CA	91968	Technical Publications
1793	2013-09-01 09:00:00	Debra	Sutherland	37100	Portland	OR	97053	Facilities Management
1794	2013-09-01 09:00:00	Donna	Boyles	58100	Sacramento	CA	95609	Operations
1795	2013-09-01 09:00:00	Frances	Moses	55600	Long Beach	CA	90738	Operations
1796	2013-09-01 09:00:00	Gregory	Partida	71400	Torrance	CA	90505	Technical Publications
1797	2013-09-01 09:00:00	Hank	Emery	58900	Portland	OR	97007	Sales
1798	2013-09-01 09:00:00	Harold	Hayden	67500	North Hollywood	CA	91695	IT
1799	2013-09-01 09:00:00	Jan	Nichols	43300	Salinas	CA	93944	Sales
1800	2013-09-01 09:00:00	Jennifer	Gipson	48500	Reno	NV	89472	Operations
1801	2013-09-01 09:00:00	Joan	Kruse	57400	San Bernardino	CA	92307	Technical Publications
1802	2013-09-01 09:00:00	Johnny	Franco	102000	Van Nuys	CA	91322	Engineering
1803	2013-09-01 09:00:00	Juan	Gunter	89400	Reno	NV	89504	Engineering
1804	2013-09-01 09:00:00	Julia	Chaney	48400	Santa Rosa	CA	94978	Sales
1805	2013-09-01 09:00:00	Kelsey	Delaney	36600	San Francisco	CA	94116	Customer Support
1806	2013-09-01 09:00:00	Lenora	Woodson	44200	San Francisco	CA	94167	Sales
1807	2013-09-01 09:00:00	Lynda	Clements	70900	Santa Barbara	CA	93174	Human Resources
1808	2013-09-01 09:00:00	Malcolm	Connors	80600	Inglewood	CA	90378	IT
1809	2013-09-01 09:00:00	Marie	Cameron	77500	Bakersfield	CA	93350	Business Intelligence
1810	2013-09-01 09:00:00	Mario	King	51700	Portland	OR	97020	Sales
1811	2013-09-01 09:00:00	Maryann	Lacy	57200	Tucson	AZ	85685	Operations
1812	2013-09-01 09:00:00	Michael	Self	49600	Bakersfield	CA	93257	Facilities Management
1813	2013-09-01 09:00:00	Monty	Decarlo	86000	Phoenix	AZ	85331	Engineering
1814	2013-09-01 09:00:00	Rachel	Shields	65400	Santa Rosa	CA	95417	IT
1815	2013-09-01 09:00:00	Rodolfo	Allison	62900	San Bernardino	CA	92406	Operations
1816	2013-09-01 09:00:00	Rod	Ventura	73400	Fresno	CA	93749	Marketing
1817	2013-09-01 09:00:00	Sarah	Dowell	75400	Pasadena	CA	91170	Business Intelligence
1818	2013-09-01 09:00:00	Sheri	Randall	80100	Oakland	CA	94608	Business Intelligence
1819	2013-09-01 09:00:00	Tara	Hidalgo	63800	Santa Barbara	CA	93412	Web Development
1820	2013-09-01 09:00:00	Thomas	Reno	70200	San Francisco	CA	94154	Regulatory Compliance
1821	2013-09-01 09:00:00	Tony	Ta	37900	Pasadena	CA	91119	Customer Support
1822	2013-09-02 09:00:00	Martha	Conway	55200	Portland	OR	97214	Sales
1823	2013-09-08 09:00:00	Amanda	Sellers	62500	Torrance	CA	90529	Operations
1824	2013-09-08 09:00:00	August	Nixon	156100	San Francisco	CA	94134	Legal
1825	2013-09-08 09:00:00	Chris	Breland	62500	San Diego	CA	92123	Regulatory Compliance
1826	2013-09-08 09:00:00	Clayton	O'Neill	127400	San Diego	CA	92174	Data Science
1827	2013-09-08 09:00:00	Dennis	Leander	48000	Portland	OR	97011	Sales
1828	2013-09-08 09:00:00	Diane	Harrison	36800	Phoenix	AZ	85151	Facilities Management
1829	2013-09-08 09:00:00	Diane	Spencer	40800	Santa Ana	CA	92639	Customer Support
1830	2013-09-08 09:00:00	Erica	Trout	61400	Long Beach	CA	90736	Operations
1831	2013-09-08 09:00:00	Frances	Correll	42100	Riverside	CA	92579	Facilities Management
1832	2013-09-08 09:00:00	Gerald	Graham	70800	Eureka	CA	95529	Technical Publications
1833	2013-09-08 09:00:00	Irene	Carney	68400	San Diego	CA	92092	IT
1834	2013-09-08 09:00:00	Irene	Huckaby	64800	Medford	OR	97543	Operations
1835	2013-09-08 09:00:00	Irma	Lavergne	88500	Oakland	CA	94675	Business Intelligence
1836	2013-09-08 09:00:00	Jermaine	Smith	39900	Prescott	AZ	86382	Customer Support
1837	2013-09-08 09:00:00	Kristen	Hicks	89600	Santa Rosa	CA	94971	Business Intelligence
1838	2013-09-08 09:00:00	Lois	Toth	81200	Berkeley	CA	94727	Marketing
1839	2013-09-08 09:00:00	Marcella	Ashley	53600	Santa Rosa	CA	95406	Corporate Services
1840	2013-09-08 09:00:00	Margaret	Owens	44600	Flagstaff	AZ	86056	Sales
1841	2013-09-08 09:00:00	Marian	Navarro	43500	Burbank	CA	91547	Sales
1842	2013-09-08 09:00:00	Marion	Marrero	76900	Los Angeles	CA	90035	Regulatory Compliance
1843	2013-09-08 09:00:00	Maurice	Gaines	44400	Globe	AZ	85554	Facilities Management
1844	2013-09-08 09:00:00	Morgan	Jennings	61000	Long Beach	CA	90778	Corporate Services
1845	2013-09-08 09:00:00	Randal	Ayala	56400	Redding	CA	96053	Operations
1846	2013-09-08 09:00:00	Russ	Gagne	60800	Salinas	CA	93989	Purchasing
1847	2013-09-08 09:00:00	Willis	Natal	36100	Medford	OR	97529	Customer Support
1848	2013-09-15 09:00:00	Angelo	Martindale	60400	San Jose	CA	95159	Operations
1849	2013-09-15 09:00:00	Carlos	Allen	49900	Eugene	OR	97449	Facilities Management
1850	2013-09-15 09:00:00	Carolyn	Lujan	64200	Berkeley	CA	94731	Web Development
1851	2013-09-15 09:00:00	Christine	Klatt	55800	Portland	OR	97292	Operations
1852	2013-09-15 09:00:00	Christine	Titus	44500	Pasadena	CA	91059	Sales
1853	2013-09-15 09:00:00	Darrin	Mendes	50700	Long Beach	CA	90754	Sales
1854	2013-09-15 09:00:00	Denise	Randolph	47800	Burbank	CA	91500	Sales
1855	2013-09-15 09:00:00	Dylan	Sommers	75000	Mojave	CA	93511	Business Intelligence
1856	2013-09-15 09:00:00	Greta	Hodges	49900	Ely	NV	89355	Sales
1857	2013-09-15 09:00:00	Henry	Keil	71100	Long Beach	CA	90791	Web Development
1858	2013-09-15 09:00:00	Jane	Dixon	48300	Los Angeles	CA	90145	Sales
1859	2013-09-15 09:00:00	Jan	Slaughter	69800	Santa Ana	CA	92607	Operations
1860	2013-09-15 09:00:00	Jason	Parker	65100	San Francisco	CA	94136	Operations
1861	2013-09-15 09:00:00	Jeffry	Giles	117000	Stockton	CA	95289	Legal
1862	2013-09-15 09:00:00	Joseph	Wilkins	64800	Show Low	AZ	85915	Operations
1863	2013-09-15 09:00:00	Joseph	Yang	46900	Ely	NV	89342	Sales
1864	2013-09-15 09:00:00	Juan	Beard	64400	Richmond	CA	94812	Operations
1865	2013-09-15 09:00:00	Karen	Somers	45900	Salem	OR	97317	Facilities Management
1866	2013-09-15 09:00:00	Laurie	Blair	38000	Globe	AZ	85549	Customer Support
1867	2013-09-15 09:00:00	Leon	Tincher	58100	Tucson	AZ	85723	Operations
1868	2013-09-15 09:00:00	Lydia	Stanfill	61100	Prescott	AZ	86331	Sales
1869	2013-09-15 09:00:00	Margaret	Hayes	47600	San Jose	CA	95170	Sales
1870	2013-09-15 09:00:00	Melissa	Parish	47900	Tucson	AZ	85710	Sales
1871	2013-09-15 09:00:00	Norma	Slaton	55700	Pasadena	CA	91157	Corporate Communication
1872	2013-09-15 09:00:00	Ralph	Stanley	56500	Ely	NV	89355	Operations
1873	2013-09-15 09:00:00	Robert	Lacy	39100	San Jose	CA	95041	Customer Support
1874	2013-09-15 09:00:00	Rosalie	Thornburg	119000	Sacramento	CA	95666	Legal
1875	2013-09-15 09:00:00	Sandra	Ryder	50000	Bakersfield	CA	93303	Sales
1876	2013-09-15 09:00:00	Sarah	Burney	44200	Prescott	AZ	86329	Facilities Management
1877	2013-09-15 09:00:00	Sonia	Uribe	51400	Ely	NV	89341	Facilities Management
1878	2013-09-15 09:00:00	Susan	Pinkham	71900	San Diego	CA	92082	Regulatory Compliance
1879	2013-09-15 09:00:00	Tammy	Dyer	50900	Phoenix	AZ	85346	Operations
1880	2013-09-15 09:00:00	Todd	Peters	81900	Los Angeles	CA	90088	Web Development
1881	2013-09-15 09:00:00	Wade	Toro	46400	San Bernardino	CA	92374	Sales
1882	2013-09-15 09:00:00	Warren	Goodwin	79900	Marysville	CA	95996	Business Intelligence
1883	2013-09-17 09:00:00	Peter	Kramer	58000	Phoenix	AZ	85096	Sales
1884	2013-09-22 09:00:00	Alexander	Butler	47800	Santa Barbara	CA	93402	Sales
1885	2013-09-22 09:00:00	Anne	Jackson	50100	Phoenix	AZ	85185	Operations
1886	2013-09-22 09:00:00	Brian	Walley	125800	Pasadena	CA	91173	Data Science
1887	2013-09-22 09:00:00	Carroll	Cooper	50600	Portland	OR	97194	Operations
1888	2013-09-22 09:00:00	Cheryl	Link	125000	Berkeley	CA	94780	Data Science
1889	2013-09-22 09:00:00	Colleen	Ortiz	51400	Las Vegas	NV	88931	Facilities Management
1890	2013-09-22 09:00:00	Darrell	Madison	80700	Industry	CA	91715	IT
1891	2013-09-22 09:00:00	Debra	Riggs	99400	Las Vegas	NV	88978	Engineering
1892	2013-09-22 09:00:00	Ernest	Radford	80800	Sacramento	CA	95897	IT
1893	2013-09-22 09:00:00	Frances	Capps	85500	Palo Alto	CA	94322	Engineering
1894	2013-09-22 09:00:00	Frank	Oldham	63000	Los Angeles	CA	90117	Operations
1895	2013-09-22 09:00:00	Gregory	Peccari	40800	Salinas	CA	93946	Customer Support
1896	2013-09-22 09:00:00	Jean	Frederick	44200	Sacramento	CA	95617	Facilities Management
1897	2013-09-22 09:00:00	Jennifer	Maurer	57300	Medford	OR	97578	Sales
1898	2013-09-22 09:00:00	Jerome	Rucker	42800	Van Nuys	CA	91487	Customer Support
1899	2013-09-22 09:00:00	Jessie	Stapleton	47500	Fresno	CA	93681	Sales
1900	2013-09-22 09:00:00	Les	Eubanks	83200	Mojave	CA	93546	IT
1901	2013-09-22 09:00:00	Louis	Wilkerson	57200	Salem	OR	97388	Operations
1902	2013-09-22 09:00:00	Maria	Clayton	46300	Bend	OR	97765	Sales
1903	2013-09-22 09:00:00	Maria	Daugherty	60200	Long Beach	CA	90805	Operations
1904	2013-09-22 09:00:00	Maria	Fasano	38200	Inglewood	CA	90365	Customer Support
1905	2013-09-22 09:00:00	Mary	Gallagher	50700	Oxnard	CA	93090	Operations
1906	2013-09-22 09:00:00	Morgan	Donovan	63600	Eureka	CA	95575	Purchasing
1907	2013-09-22 09:00:00	Noe	Bell	62200	Oakland	CA	94560	Operations
1908	2013-09-22 09:00:00	Norma	Cardoza	125300	Redding	CA	96052	Data Science
1909	2013-09-22 09:00:00	Peter	Edelstein	31600	Reno	NV	89597	Facilities Management
1910	2013-09-22 09:00:00	Rich	Aaron	56800	Fresno	CA	93723	Operations
1911	2013-09-22 09:00:00	Richard	Carlile	53400	Palo Alto	CA	94351	Technical Publications
1912	2013-09-22 09:00:00	Robert	Shaffer	34600	Prescott	AZ	86324	Facilities Management
1913	2013-09-22 09:00:00	Ronald	Carroll	39700	Marysville	CA	95940	Customer Support
1914	2013-09-22 09:00:00	Ronald	Medellin	69100	Phoenix	AZ	85185	Operations
1915	2013-09-22 09:00:00	Ruth	Brinkley	46500	Prescott	AZ	86380	Facilities Management
1916	2013-09-22 09:00:00	Scot	Short	68800	Los Angeles	CA	90067	Operations
1917	2013-09-22 09:00:00	Seymour	Grace	41900	Fresno	CA	93649	Sales
1918	2013-09-22 09:00:00	Steven	Jiminez	66800	Oakland	CA	94578	Operations
1919	2013-09-22 09:00:00	Susan	Machado	127600	Redding	CA	96068	Data Science
1920	2013-09-22 09:00:00	Sylvia	Godwin	59800	Prescott	AZ	86353	Sales
1921	2013-09-22 09:00:00	Terry	Tisdale	65700	Sacramento	CA	95788	Operations
1922	2013-09-22 09:00:00	Tina	William	36300	Phoenix	AZ	85354	Customer Support
1923	2013-09-29 09:00:00	Allen	Harris	64700	San Diego	CA	92082	Human Resources
1924	2013-09-29 09:00:00	Arlene	Unger	43800	Pendleton	OR	97893	Facilities Management
1925	2013-09-29 09:00:00	Barbara	Cornwell	65800	Stockton	CA	95340	Operations
1926	2013-09-29 09:00:00	Celeste	South	103900	Santa Rosa	CA	94900	Engineering
1927	2013-09-29 09:00:00	Dominic	Burch	87100	Salem	OR	97345	Engineering
1928	2013-09-29 09:00:00	Harold	Epperson	53000	San Jose	CA	95182	Operations
1929	2013-09-29 09:00:00	Harrison	Starks	66400	Santa Barbara	CA	93180	Marketing
1930	2013-09-29 09:00:00	Inez	Cleveland	76000	Sacramento	CA	95702	Engineering
1931	2013-09-29 09:00:00	Inez	Valenti	74000	San Diego	CA	92002	IT
1932	2013-09-29 09:00:00	Jason	Benjamin	74800	Santa Barbara	CA	93489	Business Intelligence
1933	2013-09-29 09:00:00	Jason	Meacham	95600	Carson City	NV	89761	Engineering
1934	2013-09-29 09:00:00	Jimmy	Therrien	95700	Santa Monica	CA	90427	Accounting
1935	2013-09-29 09:00:00	Joe	Whittaker	52500	Redding	CA	96061	Operations
1936	2013-09-29 09:00:00	John	Austin	52000	Las Vegas	NV	89188	Operations
1937	2013-09-29 09:00:00	Kirk	Pepin	46200	Tucson	AZ	85662	Facilities Management
1938	2013-09-29 09:00:00	Laura	Marino	72900	San Diego	CA	92127	IT
1939	2013-09-29 09:00:00	Margaret	Aguirre	104800	Santa Barbara	CA	93139	Engineering
1940	2013-09-29 09:00:00	Maria	Osteen	69800	San Jose	CA	95169	Operations
1941	2013-09-29 09:00:00	Maria	Randall	50800	Salinas	CA	93980	Operations
1942	2013-09-29 09:00:00	Mark	Wallin	60200	Globe	AZ	85595	Sales
1943	2013-09-29 09:00:00	Nicholas	Freeman	63000	Fresno	CA	93751	Operations
1944	2013-09-29 09:00:00	Richard	Burson	45300	Torrance	CA	90505	Sales
1945	2013-09-29 09:00:00	Robert	Carter	35200	Palo Alto	CA	94369	Customer Support
1946	2013-09-29 09:00:00	Robert	Curiel	76400	Oxnard	CA	93017	Regulatory Compliance
1947	2013-09-29 09:00:00	Ruth	Puckett	76100	Sacramento	CA	94237	IT
1948	2013-09-29 09:00:00	Sue	Shelley	50000	Santa Monica	CA	90452	Operations
1949	2013-09-29 09:00:00	Susan	Alexander	126100	Santa Rosa	CA	95416	Data Science
1950	2013-09-29 09:00:00	Tina	Pollack	49900	Sacramento	CA	95696	Sales
1951	2013-09-29 09:00:00	Virgil	Byars	70600	Fresno	CA	93892	IT
1952	2013-09-29 09:00:00	Virginia	Brogdon	76200	Bakersfield	CA	93229	IT
1953	2013-09-29 09:00:00	Yvette	Crouse	84900	Los Angeles	CA	90093	Engineering
1954	2013-10-01 09:00:00	Molly	Jamison	45700	San Bernardino	CA	92313	Sales
1955	2013-10-06 09:00:00	Agnes	Proctor	67600	Santa Ana	CA	92613	Technical Publications
1956	2013-10-06 09:00:00	Alexandria	Mullen	52200	Pendleton	OR	97805	Facilities Management
1957	2013-10-06 09:00:00	Andrea	Sams	55700	Elko	NV	89841	Operations
1958	2013-10-06 09:00:00	Boris	Nelson	92100	Torrance	CA	90598	Accounting
1959	2013-10-06 09:00:00	Brenda	McNair	54000	Long Beach	CA	90788	Facilities Management
1960	2013-10-06 09:00:00	Cedric	Huntington	69000	Pasadena	CA	91153	Web Development
1961	2013-10-06 09:00:00	Claudia	Glenn	65800	Redding	CA	96062	Human Resources
1962	2013-10-06 09:00:00	Clement	Garcia	69100	Los Angeles	CA	90191	Regulatory Compliance
1963	2013-10-06 09:00:00	Elizabeth	Ott	97900	Santa Ana	CA	92674	Business Intelligence
1964	2013-10-06 09:00:00	Gustavo	Moore	62900	Sacramento	CA	94241	Web Development
1965	2013-10-06 09:00:00	Hank	Garrido	54800	Bakersfield	CA	93207	Operations
1966	2013-10-06 09:00:00	Hattie	Walton	83600	Richmond	CA	94802	Marketing
1967	2013-10-06 09:00:00	James	Roberts	53500	Portland	OR	97112	Operations
1968	2013-10-06 09:00:00	Jane	Broussard	43100	Inglewood	CA	90242	Sales
1969	2013-10-06 09:00:00	Jeffrey	Ray	36600	San Francisco	CA	94083	Customer Support
1970	2013-10-06 09:00:00	Jennifer	Cline	84900	San Bernardino	CA	92467	Accounting
1971	2013-10-06 09:00:00	Jessica	Steen	82500	North Hollywood	CA	91675	Engineering
1972	2013-10-06 09:00:00	Jessie	Aguirre	63100	Portland	OR	97005	Operations
1973	2013-10-06 09:00:00	Jessie	Kimmel	58300	Marysville	CA	95933	Operations
1974	2013-10-06 09:00:00	John	Lombardi	50100	Klamath Falls	OR	97689	Operations
1975	2013-10-06 09:00:00	Joseph	Haney	52500	Redding	CA	96065	Technical Publications
1976	2013-10-06 09:00:00	Kara	Garcia	49100	San Jose	CA	95053	Facilities Management
1977	2013-10-06 09:00:00	Kay	Propst	37800	Salinas	CA	93961	Facilities Management
1978	2013-10-06 09:00:00	Kelly	Upshaw	86400	Los Angeles	CA	90061	Accounting
1979	2013-10-06 09:00:00	Luke	Ballard	44900	Fresno	CA	93802	Sales
1980	2013-10-06 09:00:00	Maryann	Costa	62600	Salinas	CA	93930	Technical Publications
1981	2013-10-06 09:00:00	Melissa	Clark	52200	Flagstaff	AZ	86044	Sales
1982	2013-10-06 09:00:00	Micheal	Holcomb	70000	Inglewood	CA	90222	Operations
1983	2013-10-06 09:00:00	Robin	Pulliam	70800	Las Vegas	NV	89019	Operations
1984	2013-10-06 09:00:00	Ronald	Leach	61000	San Diego	CA	91932	Technical Publications
1985	2013-10-06 09:00:00	Ryan	Lee	64800	Redding	CA	96048	Technical Publications
1986	2013-10-06 09:00:00	Sarah	Fraley	77800	Santa Rosa	CA	95421	Human Resources
1987	2013-10-06 09:00:00	Stephen	Moreno	70800	Santa Rosa	CA	94958	Corporate Services
1988	2013-10-06 09:00:00	Tracy	Salgado	52800	Oakland	CA	94603	Technical Publications
1989	2013-10-06 09:00:00	Troy	Bean	41300	Santa Ana	CA	92673	Sales
1990	2013-10-13 09:00:00	Adam	Newsom	67500	Santa Rosa	CA	95421	Operations
1991	2013-10-13 09:00:00	Adam	Suarez	52600	Elko	NV	89824	Operations
1992	2013-10-13 09:00:00	Barry	Leone	80700	Oxnard	CA	93031	Engineering
1993	2013-10-13 09:00:00	Carrie	Ogden	49800	Show Low	AZ	85931	Facilities Management
1994	2013-10-13 09:00:00	Chris	Mitchell	48500	Marysville	CA	95927	Operations
1995	2013-10-13 09:00:00	Chris	Webb	41700	Las Vegas	NV	89189	Customer Support
1996	2013-10-13 09:00:00	Cynthia	Barlow	50800	Fresno	CA	93766	Operations
1997	2013-10-13 09:00:00	Daniel	Lyons	53600	Burbank	CA	91566	Marketing
1998	2013-10-13 09:00:00	David	Baskin	58800	Redding	CA	96049	Operations
1999	2013-10-13 09:00:00	David	Caron	88800	Oakland	CA	94662	Marketing
2000	2013-10-13 09:00:00	Dennis	Sanders	84300	Industry	CA	91731	Marketing
2001	2013-10-13 09:00:00	Eldon	Melton	55900	Portland	OR	97286	Operations
2002	2013-10-13 09:00:00	Elliott	Bacon	53200	Stockton	CA	95280	Technical Publications
2003	2013-10-13 09:00:00	Elwood	Velasquez	80400	Inglewood	CA	90294	IT
2004	2013-10-13 09:00:00	Erica	Littlefield	63100	Sacramento	CA	95631	Operations
2005	2013-10-13 09:00:00	Eugene	Lindner	75400	Stockton	CA	95387	IT
2006	2013-10-13 09:00:00	Helen	Slusher	79100	Santa Monica	CA	90464	Web Development
2007	2013-10-13 09:00:00	James	Sussman	151100	San Mateo	CA	94428	Data Science
2008	2013-10-13 09:00:00	Jane	Fortin	55200	Phoenix	AZ	85271	Operations
2009	2013-10-13 09:00:00	Jean	Harmon	42900	Van Nuys	CA	91491	Sales
2010	2013-10-13 09:00:00	Jeremy	Michaud	47300	Carson City	NV	89793	Facilities Management
2011	2013-10-13 09:00:00	Joshua	Warrington	43500	Salinas	CA	93918	Facilities Management
2012	2013-10-13 09:00:00	Juan	Estrada	48100	San Jose	CA	95043	Purchasing
2013	2013-10-13 09:00:00	Larry	Patel	37200	Las Vegas	NV	88984	Customer Support
2014	2013-10-13 09:00:00	Linda	Longoria	69200	San Francisco	CA	94158	Operations
2015	2013-10-13 09:00:00	Lisa	Holmes	101500	Las Vegas	NV	89194	Engineering
2016	2013-10-13 09:00:00	Matthew	Ford	38000	Carson City	NV	89721	Customer Support
2017	2013-10-13 09:00:00	Odell	Rogers	46600	Redding	CA	96006	Sales
2018	2013-10-13 09:00:00	Paul	Coffey	62700	Kingman	AZ	86434	Operations
2019	2013-10-13 09:00:00	Ruby	Lutz	50900	Long Beach	CA	90600	Operations
2020	2013-10-13 09:00:00	Silas	Savoie	82200	Eureka	CA	95536	IT
2021	2013-10-13 09:00:00	Stanley	Shaver	39300	Los Angeles	CA	90028	Facilities Management
2022	2013-10-13 09:00:00	Stephanie	Boucher	40100	Santa Monica	CA	90465	Customer Support
2023	2013-10-13 09:00:00	Susan	Kammerman	50400	Fresno	CA	93805	Sales
2024	2013-10-13 09:00:00	Theresa	Pickett	65300	Oakland	CA	94589	Technical Publications
2025	2013-10-13 09:00:00	Tina	Thigpen	160300	Anaheim	CA	92882	Legal
2026	2013-10-13 09:00:00	Vince	Rush	46900	Sacramento	CA	95834	Sales
2027	2013-10-13 09:00:00	Wilfredo	Jett	76700	Fresno	CA	93628	Accounting
2028	2013-10-13 09:00:00	William	Graybill	44100	Sacramento	CA	95827	Sales
2029	2013-10-20 09:00:00	Aaron	Henderson	38400	Oxnard	CA	93022	Customer Support
2030	2013-10-20 09:00:00	Allan	Shapiro	77900	San Diego	CA	92047	Business Intelligence
2031	2013-10-20 09:00:00	Annie	Ordway	68800	Anaheim	CA	92816	Quality Assurance
2032	2013-10-20 09:00:00	Blanche	Reed	46300	Portland	OR	97132	Sales
2033	2013-10-20 09:00:00	Carl	King	98000	Bakersfield	CA	93291	Business Intelligence
2034	2013-10-20 09:00:00	Christine	Stanton	66800	Santa Barbara	CA	93430	IT
2035	2013-10-20 09:00:00	Cleveland	Adams	46900	Reno	NV	89585	Sales
